GEO_ID,ZCTA%5,NAME,Total,B25140_001M,Total Owned Units with a Mortgage,B25140_002M,Total Owned Units with a Mortgage (30-49%),B25140_003M,Total Owned Units with a Mortgage (50%+),B25140_004M,Total Owned Units with a Mortgage (Not Calculated),B25140_005M,Total Owned Units without a Mortgage,B25140_006M,Total Owned Units without a Mortgage (30-49%),B25140_007M,Total Owned Units without a Mortgage (50%+),B25140_008M,Total Owned Units without a Mortgage (Not Calculated),B25140_009M,Total Rented,B25140_010M,Total Rented (30-49%),B25140_011M,Total Rented (50%+),B25140_012M,Total Rented (Not Calculated),B25140_013M
860Z200US61377,61377,ZCTA5 61377,695,116,196,52,60,29,38,24,0,12,304,93,3,4,3,4,3,4,195,63,74,39,42,32,31,35
860Z200US61378,61378,ZCTA5 61378,206,54,78,29,3,6,3,6,0,12,62,24,12,12,5,6,0,12,66,35,8,9,7,9,37,29
860Z200US61379,61379,ZCTA5 61379,589,82,280,75,56,31,29,24,0,12,194,46,10,10,5,6,0,12,115,37,53,28,17,16,0,12
860Z200US61401,61401,ZCTA5 61401,13513,403,4152,354,859,205,419,130,11,13,4307,391,646,162,353,144,127,84,5054,476,2493,341,1513,279,287,108
860Z200US61402,61402,ZCTA5 61402,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61410,61410,ZCTA5 61410,1623,158,622,116,59,37,6,11,47,62,529,149,70,66,0,12,0,12,472,157,262,132,130,95,0,12
860Z200US61411,61411,ZCTA5 61411,100,46,52,26,6,8,6,8,0,12,26,21,0,12,0,12,0,12,22,33,22,33,0,12,0,12
860Z200US61412,61412,ZCTA5 61412,533,80,279,74,40,25,16,11,0,12,199,50,27,20,12,14,0,12,55,35,11,14,11,14,6,6
860Z200US61413,61413,ZCTA5 61413,442,62,162,44,11,7,3,4,0,12,231,52,15,13,0,12,0,12,49,26,21,18,6,6,3,4
860Z200US61414,61414,ZCTA5 61414,341,85,103,36,19,18,16,17,0,12,223,71,34,18,5,6,0,12,15,12,0,12,0,12,0,12
860Z200US61415,61415,ZCTA5 61415,766,112,261,59,63,43,38,31,9,13,392,93,37,40,5,5,0,12,113,67,9,6,2,3,15,13
860Z200US61416,61416,ZCTA5 61416,124,45,34,22,10,12,1,2,0,12,80,42,20,25,20,25,0,12,10,8,5,7,5,7,1,3
860Z200US61417,61417,ZCTA5 61417,81,40,35,24,0,12,0,12,0,12,46,36,0,12,0,12,14,21,0,12,0,12,0,12,0,12
860Z200US61418,61418,ZCTA5 61418,278,60,104,35,15,14,10,13,0,12,137,50,3,4,1,2,1,2,37,25,13,17,13,17,15,12
860Z200US61419,61419,ZCTA5 61419,68,19,19,15,2,3,2,3,0,12,38,17,7,6,2,3,0,12,11,11,6,9,0,12,2,3
860Z200US61420,61420,ZCTA5 61420,431,61,187,51,48,30,14,22,0,12,172,34,17,12,6,7,8,10,72,36,27,24,16,20,0,12
860Z200US61421,61421,ZCTA5 61421,522,73,199,59,87,51,7,7,0,12,214,52,14,9,8,8,4,7,109,31,30,18,16,12,8,7
860Z200US61422,61422,ZCTA5 61422,1284,140,456,113,35,44,0,12,0,12,435,115,55,36,39,29,0,12,393,128,104,64,60,50,84,80
860Z200US61423,61423,ZCTA5 61423,305,95,129,62,39,41,10,15,0,12,89,43,9,15,0,12,0,12,87,75,30,44,30,44,0,12
860Z200US61424,61424,ZCTA5 61424,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61425,61425,ZCTA5 61425,225,71,65,39,0,12,0,12,0,12,128,65,9,8,4,6,0,12,32,26,0,12,0,12,27,26
860Z200US61426,61426,ZCTA5 61426,27,20,9,14,0,12,0,12,0,12,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61427,61427,ZCTA5 61427,880,113,287,72,32,27,3,5,29,33,435,81,20,17,19,16,0,12,158,62,65,36,31,30,45,35
860Z200US61428,61428,ZCTA5 61428,486,90,203,48,39,20,26,17,0,12,255,78,21,20,1,3,2,4,28,19,3,4,3,4,6,10
860Z200US61430,61430,ZCTA5 61430,327,56,128,35,19,16,12,15,0,12,142,35,14,15,0,12,3,4,57,23,13,13,13,13,3,4
860Z200US61431,61431,ZCTA5 61431,133,43,62,32,7,8,4,7,0,12,60,34,14,20,10,16,0,12,11,9,0,12,0,12,8,8
860Z200US61432,61432,ZCTA5 61432,263,51,126,39,26,24,15,23,0,12,108,36,24,17,7,8,0,12,29,22,0,12,0,12,14,14
860Z200US61433,61433,ZCTA5 61433,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61434,61434,ZCTA5 61434,1224,118,468,93,89,42,40,34,0,12,505,98,96,41,44,30,6,9,251,68,97,50,50,35,8,15
860Z200US61435,61435,ZCTA5 61435,51,48,14,27,0,12,0,12,0,12,12,19,0,12,0,12,0,12,25,35,0,12,0,12,0,12
860Z200US61436,61436,ZCTA5 61436,359,99,169,80,15,13,4,7,0,12,141,64,3,6,3,6,0,12,49,40,10,16,10,16,23,33
860Z200US61437,61437,ZCTA5 61437,237,53,102,30,28,19,22,18,0,12,81,29,0,12,0,12,3,6,54,44,4,8,0,12,0,12
860Z200US61438,61438,ZCTA5 61438,307,56,116,35,30,28,0,12,0,12,157,51,40,34,34,34,0,12,34,26,14,16,5,10,6,9
860Z200US61439,61439,ZCTA5 61439,108,29,46,21,10,9,3,5,0,12,34,14,2,4,2,4,2,3,28,19,6,10,6,10,0,12
860Z200US61440,61440,ZCTA5 61440,318,71,133,42,28,18,4,7,0,12,147,32,10,10,0,12,8,10,38,47,30,44,27,44,0,12
860Z200US61441,61441,ZCTA5 61441,356,76,140,62,40,26,8,10,0,12,147,44,20,29,20,29,3,4,69,25,27,20,0,12,11,9
860Z200US61442,61442,ZCTA5 61442,274,55,94,32,10,8,3,4,0,12,138,35,24,17,3,4,12,9,42,36,11,8,3,4,0,12
860Z200US61443,61443,ZCTA5 61443,5870,293,1758,268,335,96,111,87,31,31,2463,321,291,159,101,56,29,34,1649,273,625,222,276,140,217,104
860Z200US61447,61447,ZCTA5 61447,423,97,177,54,26,16,3,4,0,12,201,76,14,11,5,6,0,12,45,26,17,12,12,11,13,18
860Z200US61448,61448,ZCTA5 61448,1618,150,863,154,110,43,47,41,77,104,549,86,42,27,11,13,11,17,206,74,148,67,88,58,8,12
860Z200US61449,61449,ZCTA5 61449,185,51,77,33,16,14,10,13,0,12,97,35,16,16,0,12,2,3,11,10,0,12,0,12,4,4
860Z200US61450,61450,ZCTA5 61450,758,113,291,80,38,26,9,8,0,12,320,76,51,42,35,41,5,8,147,53,24,33,24,33,13,17
860Z200US61451,61451,ZCTA5 61451,87,39,53,28,28,19,0,12,0,12,15,18,12,18,12,18,0,12,19,20,11,15,11,15,0,12
860Z200US61452,61452,ZCTA5 61452,90,38,40,26,19,24,19,24,0,12,44,30,17,23,16,23,0,12,6,11,0,12,0,12,0,12
860Z200US61453,61453,ZCTA5 61453,281,64,98,45,7,8,2,4,0,12,128,37,9,9,8,9,0,12,55,34,22,27,2,3,0,12
860Z200US61454,61454,ZCTA5 61454,180,56,52,23,13,14,0,12,0,12,95,38,3,5,3,5,0,12,33,25,12,14,5,9,5,8
860Z200US61455,61455,ZCTA5 61455,7583,325,2105,223,457,131,220,94,18,20,1881,231,147,68,84,52,2,4,3597,341,1779,269,1268,242,221,111
860Z200US61458,61458,ZCTA5 61458,321,80,91,32,15,11,13,10,0,12,167,69,26,19,2,4,0,12,63,33,0,12,0,12,11,12
860Z200US61459,61459,ZCTA5 61459,126,34,47,24,10,10,8,10,0,12,78,32,0,12,0,12,3,4,1,2,0,12,0,12,0,12
860Z200US61460,61460,ZCTA5 61460,60,24,33,21,8,12,2,5,0,12,21,14,2,3,2,3,0,12,6,5,0,12,0,12,3,3
860Z200US61462,61462,ZCTA5 61462,4184,190,1708,234,312,121,129,84,42,53,1495,182,163,74,105,66,0,19,981,179,218,103,23,29,134,80
860Z200US61465,61465,ZCTA5 61465,531,93,207,67,41,29,15,19,0,12,265,84,13,9,0,12,0,12,59,30,26,21,12,14,10,13
860Z200US61466,61466,ZCTA5 61466,115,44,77,35,12,15,10,14,0,12,38,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61467,61467,ZCTA5 61467,436,83,205,65,52,47,0,12,0,12,157,62,22,20,2,5,0,12,74,27,17,12,12,10,3,4
860Z200US61468,61468,ZCTA5 61468,58,39,58,39,18,19,18,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61469,61469,ZCTA5 61469,879,88,267,66,32,23,16,16,0,12,525,82,52,47,21,23,0,12,87,41,37,26,6,7,3,5
860Z200US61470,61470,ZCTA5 61470,202,69,114,60,44,40,27,35,0,12,66,27,20,17,11,17,0,12,22,18,2,6,0,12,9,11
860Z200US61471,61471,ZCTA5 61471,51,21,27,16,2,3,2,3,0,12,20,12,0,12,0,12,0,12,4,7,4,7,4,7,0,12
860Z200US61472,61472,ZCTA5 61472,182,39,103,30,25,19,11,15,0,12,60,23,5,6,0,12,0,12,19,14,8,9,5,7,0,12
860Z200US61473,61473,ZCTA5 61473,555,97,180,62,19,17,0,12,0,12,212,55,8,8,8,8,0,12,163,64,27,18,6,8,50,53
860Z200US61474,61474,ZCTA5 61474,124,41,33,22,6,9,2,5,0,12,68,42,14,18,0,12,0,12,23,27,0,12,0,12,23,27
860Z200US61475,61475,ZCTA5 61475,114,39,44,29,8,10,0,12,0,12,57,26,0,12,0,12,0,12,13,12,0,12,0,12,0,12
860Z200US61476,61476,ZCTA5 61476,246,73,95,59,20,20,7,12,0,12,128,42,2,4,2,4,0,12,23,18,3,4,0,12,9,11
860Z200US61477,61477,ZCTA5 61477,200,46,42,20,1,3,1,3,0,12,155,40,29,22,17,17,0,12,3,4,0,12,0,12,3,4
860Z200US61478,61478,ZCTA5 61478,142,82,114,59,0,12,0,12,0,12,28,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61479,61479,ZCTA5 61479,32,19,14,12,5,7,5,7,0,12,18,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61480,61480,ZCTA5 61480,516,101,212,69,46,43,39,42,0,12,184,53,11,13,0,12,0,12,120,44,32,21,18,16,31,24
860Z200US61482,61482,ZCTA5 61482,219,39,79,25,17,10,9,7,2,3,110,33,8,8,7,8,0,12,30,16,13,8,10,7,12,13
860Z200US61483,61483,ZCTA5 61483,756,78,330,73,50,31,13,12,0,12,263,49,17,11,10,8,0,12,163,52,71,37,59,35,9,10
860Z200US61484,61484,ZCTA5 61484,328,66,115,52,22,19,0,12,0,12,152,36,34,27,0,12,0,12,61,37,9,11,0,12,21,23
860Z200US61485,61485,ZCTA5 61485,135,32,57,22,12,11,7,9,0,12,65,24,2,3,1,3,0,12,13,11,6,9,5,9,3,8
860Z200US61486,61486,ZCTA5 61486,588,81,357,66,101,46,32,25,0,12,179,53,23,23,16,22,11,15,52,28,10,10,4,6,0,12
860Z200US61488,61488,ZCTA5 61488,544,102,228,63,31,17,2,3,6,9,212,65,10,8,5,5,3,5,104,53,24,33,0,12,13,16
860Z200US61489,61489,ZCTA5 61489,299,68,149,46,32,17,18,13,0,12,135,46,4,5,2,3,0,12,15,10,3,4,0,12,4,5
860Z200US61490,61490,ZCTA5 61490,490,83,182,70,46,60,46,60,2,3,187,49,20,14,9,10,0,12,121,38,18,14,4,6,24,15
860Z200US61491,61491,ZCTA5 61491,983,87,345,57,57,28,13,15,0,12,401,60,57,30,26,21,7,9,237,69,82,44,17,15,57,32
860Z200US61501,61501,ZCTA5 61501,743,109,281,63,29,17,11,11,10,16,293,49,61,28,37,24,3,5,169,90,17,14,11,13,3,4
860Z200US61516,61516,ZCTA5 61516,304,59,187,53,24,15,5,6,0,12,109,31,2,3,0,12,0,12,8,7,2,3,2,3,1,2
860Z200US61517,61517,ZCTA5 61517,1152,153,528,112,111,57,84,54,0,12,448,95,47,29,21,15,25,24,176,92,13,13,11,13,0,12
860Z200US61519,61519,ZCTA5 61519,101,28,32,16,9,9,3,4,0,12,42,20,1,3,0,12,0,12,27,18,19,19,5,9,0,12
860Z200US61520,61520,ZCTA5 61520,6496,239,2367,262,465,125,142,85,15,26,2374,241,283,107,67,34,1,2,1755,239,718,184,229,112,245,102
860Z200US61523,61523,ZCTA5 61523,4430,277,2260,286,271,108,44,44,0,19,1430,299,151,125,52,65,0,19,740,225,336,153,64,60,39,36
860Z200US61524,61524,ZCTA5 61524,154,50,76,41,15,14,14,14,0,12,68,30,1,2,0,12,0,12,10,10,1,2,0,12,3,4
860Z200US61525,61525,ZCTA5 61525,4054,303,2674,291,399,149,128,76,15,24,921,152,61,37,26,21,0,19,459,169,149,106,41,48,20,28
860Z200US61526,61526,ZCTA5 61526,332,71,145,63,11,15,0,12,0,12,178,64,24,23,0,12,0,12,9,14,0,12,0,12,0,12
860Z200US61528,61528,ZCTA5 61528,1098,190,739,188,99,53,13,19,0,12,294,118,0,12,0,12,15,23,65,65,24,40,24,40,21,34
860Z200US61529,61529,ZCTA5 61529,1039,140,476,112,49,30,26,26,0,12,342,86,12,11,5,7,0,12,221,82,113,61,73,50,8,13
860Z200US61530,61530,ZCTA5 61530,2584,224,882,205,218,144,166,147,0,17,925,199,38,38,0,17,13,21,777,219,340,179,31,39,78,89
860Z200US61531,61531,ZCTA5 61531,1222,125,522,91,147,70,8,10,4,6,458,107,16,16,9,13,0,12,242,77,76,48,44,34,54,34
860Z200US61532,61532,ZCTA5 61532,194,48,54,24,11,10,2,4,0,12,85,32,21,18,17,17,0,12,55,36,40,37,2,3,5,6
860Z200US61533,61533,ZCTA5 61533,912,149,484,120,139,107,37,24,0,12,292,74,37,21,0,12,9,14,136,92,76,84,59,83,20,19
860Z200US61534,61534,ZCTA5 61534,719,100,331,64,84,32,12,13,0,12,219,70,27,22,0,12,21,35,169,87,16,14,10,13,6,7
860Z200US61535,61535,ZCTA5 61535,650,144,478,128,41,38,16,28,0,12,160,75,22,28,0,12,0,12,12,18,0,12,0,12,12,18
860Z200US61536,61536,ZCTA5 61536,1566,178,740,181,135,60,21,17,0,12,521,121,31,33,22,31,14,25,305,102,135,95,77,94,44,42
860Z200US61537,61537,ZCTA5 61537,1100,81,353,72,61,34,40,31,0,12,438,60,41,27,16,12,8,10,309,67,73,39,28,26,34,26
860Z200US61539,61539,ZCTA5 61539,67,24,27,18,3,4,2,3,0,12,22,10,1,2,0,12,2,3,18,13,0,12,0,12,9,11
860Z200US61540,61540,ZCTA5 61540,1175,98,463,88,47,27,13,14,0,12,501,69,32,19,12,10,16,20,211,53,91,41,52,31,6,9
860Z200US61541,61541,ZCTA5 61541,61,21,25,14,3,4,3,4,0,12,17,12,4,7,4,7,0,12,19,16,11,12,0,12,0,12
860Z200US61542,61542,ZCTA5 61542,1547,142,706,125,150,76,96,62,0,12,474,109,22,24,1,2,9,11,367,89,87,46,24,21,61,42
860Z200US61543,61543,ZCTA5 61543,42,20,9,8,3,3,2,3,0,12,19,16,0,12,0,12,0,12,14,12,5,6,2,4,9,9
860Z200US61544,61544,ZCTA5 61544,292,55,131,52,25,16,14,12,0,12,115,31,10,8,4,5,0,12,46,23,15,13,8,9,10,12
860Z200US61545,61545,ZCTA5 61545,358,91,218,93,119,93,4,7,19,26,121,47,22,19,13,17,19,28,19,15,11,12,8,11,4,7
860Z200US61546,61546,ZCTA5 61546,1571,131,811,103,123,39,48,24,0,12,571,87,40,18,18,11,5,6,189,51,65,33,51,31,45,22
860Z200US61547,61547,ZCTA5 61547,1390,170,883,154,129,74,18,14,0,12,470,110,31,28,20,24,36,53,37,26,11,14,3,6,5,8
860Z200US61548,61548,ZCTA5 61548,4498,199,2335,212,337,154,222,141,0,19,1787,215,93,46,46,41,3,5,376,141,137,96,40,44,54,50
860Z200US61550,61550,ZCTA5 61550,7438,380,3104,329,536,154,213,98,11,18,2851,318,415,156,124,78,33,36,1483,237,479,154,299,124,159,122
860Z200US61552,61552,ZCTA5 61552,78,52,10,16,10,16,0,12,0,12,68,51,9,14,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61553,61553,ZCTA5 61553,92,36,34,23,1,2,1,2,0,12,44,26,10,9,3,4,0,12,14,11,0,12,0,12,3,4
860Z200US61554,61554,ZCTA5 61554,17298,515,7674,506,1568,296,612,187,55,45,4693,391,392,128,213,93,71,51,4931,489,1642,371,725,236,321,138
860Z200US61559,61559,ZCTA5 61559,1438,273,651,245,226,228,28,19,0,12,574,132,55,35,13,14,15,17,213,130,128,121,103,116,4,6
860Z200US61560,61560,ZCTA5 61560,324,66,132,44,29,21,9,13,11,15,172,57,13,16,13,16,10,14,20,21,17,21,17,21,0,12
860Z200US61561,61561,ZCTA5 61561,906,96,419,89,65,28,22,15,13,19,306,61,71,40,20,19,0,12,181,58,17,15,16,15,65,44
860Z200US61562,61562,ZCTA5 61562,22,24,0,12,0,12,0,12,0,12,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12
860Z200US61563,61563,ZCTA5 61563,243,51,106,45,24,14,15,11,0,12,125,37,17,14,5,8,0,12,12,7,2,3,2,3,4,5
860Z200US61564,61564,ZCTA5 61564,377,85,165,66,9,8,1,3,0,12,139,45,12,11,8,10,0,12,73,35,24,19,17,18,6,7
860Z200US61565,61565,ZCTA5 61565,573,76,256,52,72,37,26,18,0,12,217,48,44,33,36,33,0,12,100,35,9,8,1,2,42,28
860Z200US61567,61567,ZCTA5 61567,247,86,112,61,39,33,5,8,0,12,93,57,5,9,0,12,0,12,42,30,25,28,5,7,9,8
860Z200US61568,61568,ZCTA5 61568,1705,168,701,134,142,64,27,32,0,12,573,120,40,24,21,20,0,12,431,126,139,81,40,39,0,12
860Z200US61569,61569,ZCTA5 61569,434,106,220,90,14,17,14,17,0,12,168,74,9,13,9,13,41,53,46,42,35,39,0,12,0,12
860Z200US61570,61570,ZCTA5 61570,671,84,314,69,79,37,26,16,0,12,227,55,20,16,1,2,0,12,130,45,23,15,6,7,11,10
860Z200US61571,61571,ZCTA5 61571,9690,316,4900,341,808,204,372,159,0,23,2887,390,300,118,111,67,0,23,1903,375,773,260,485,205,204,123
860Z200US61572,61572,ZCTA5 61572,403,70,174,51,31,18,11,9,2,3,160,53,7,6,5,5,2,3,69,32,19,23,2,4,1,2
860Z200US61602,61602,ZCTA5 61602,694,161,45,34,16,24,0,12,0,12,74,46,10,14,0,12,16,24,575,149,249,99,166,82,138,60
860Z200US61603,61603,ZCTA5 61603,6801,531,1878,395,616,224,304,193,0,19,1749,345,403,234,165,141,4,6,3174,438,1574,345,964,329,205,136
860Z200US61604,61604,ZCTA5 61604,11964,517,4817,461,1176,213,604,151,30,34,3333,348,392,154,209,112,147,118,3814,386,1703,331,952,280,393,134
860Z200US61605,61605,ZCTA5 61605,5867,458,828,202,283,104,101,67,15,18,1472,245,294,155,145,97,81,85,3567,427,1738,352,1176,319,454,171
860Z200US61606,61606,ZCTA5 61606,2502,251,707,149,177,113,96,109,0,17,351,99,29,46,0,17,0,17,1444,222,946,196,716,196,58,53
860Z200US61607,61607,ZCTA5 61607,4526,350,2188,322,399,135,136,82,0,19,1686,230,185,111,59,34,8,11,652,167,223,93,90,57,81,55
860Z200US61610,61610,ZCTA5 61610,2242,237,951,240,264,146,152,137,0,12,886,285,0,12,0,12,32,37,405,177,114,79,73,73,15,25
860Z200US61611,61611,ZCTA5 61611,10108,421,4796,370,998,201,386,140,28,44,3190,321,264,127,134,73,51,40,2122,332,1034,250,666,221,159,80
860Z200US61614,61614,ZCTA5 61614,13044,662,5246,412,1410,288,513,174,0,23,3261,336,381,155,83,66,23,23,4537,502,1972,427,1110,354,251,139
860Z200US61615,61615,ZCTA5 61615,10825,617,4009,395,547,167,216,105,14,22,2577,443,223,107,62,45,13,20,4239,470,1242,248,743,218,318,210
860Z200US61616,61616,ZCTA5 61616,2832,207,892,169,165,111,84,79,0,17,956,193,120,76,55,64,9,14,984,162,248,79,189,80,55,54
860Z200US61625,61625,ZCTA5 61625,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,14,21,14,21,0,12
860Z200US61701,61701,ZCTA5 61701,16281,570,5806,417,1046,238,401,130,147,100,3412,343,254,105,80,46,149,132,7063,500,2614,374,1403,264,811,226
860Z200US61704,61704,ZCTA5 61704,15573,524,6215,433,1049,259,426,155,53,46,4096,503,467,172,255,123,79,80,5262,433,1351,332,531,161,343,196
860Z200US61705,61705,ZCTA5 61705,5067,390,2819,278,604,214,310,204,9,10,1248,247,83,106,74,105,12,19,1000,242,492,138,310,124,219,205
860Z200US61720,61720,ZCTA5 61720,116,37,68,32,8,7,4,5,3,5,31,14,2,3,1,2,0,12,17,13,6,8,6,8,9,10
860Z200US61721,61721,ZCTA5 61721,212,93,59,21,13,10,6,8,0,12,135,90,6,5,2,3,4,7,18,14,1,2,0,12,1,2
860Z200US61722,61722,ZCTA5 61722,232,67,82,40,7,6,3,4,0,12,106,51,13,12,5,6,5,10,44,24,9,9,5,5,8,8
860Z200US61723,61723,ZCTA5 61723,951,134,479,123,74,35,20,15,0,12,289,63,28,25,17,19,0,12,183,57,19,15,2,5,44,23
860Z200US61724,61724,ZCTA5 61724,178,41,108,34,7,6,1,2,0,12,58,20,2,3,2,3,1,4,12,10,3,6,3,6,3,4
860Z200US61725,61725,ZCTA5 61725,574,107,341,98,18,10,6,6,0,12,194,52,19,18,14,16,0,12,39,37,6,7,3,5,4,6
860Z200US61726,61726,ZCTA5 61726,1072,183,454,111,52,24,22,18,20,32,338,80,65,44,34,26,11,15,280,159,26,18,9,8,27,28
860Z200US61727,61727,ZCTA5 61727,4020,222,1546,226,269,116,179,99,0,17,1265,179,185,80,131,72,0,17,1209,203,260,96,93,56,111,72
860Z200US61728,61728,ZCTA5 61728,492,69,251,53,36,17,14,10,1,3,145,44,11,10,0,12,0,12,96,37,11,10,6,8,8,8
860Z200US61729,61729,ZCTA5 61729,382,80,216,70,61,45,28,26,0,12,113,42,27,26,16,21,0,12,53,24,5,9,1,3,3,3
860Z200US61730,61730,ZCTA5 61730,147,37,77,31,9,7,0,12,0,12,20,11,0,12,0,12,1,3,50,25,27,23,0,12,3,3
860Z200US61731,61731,ZCTA5 61731,57,35,18,16,7,11,7,11,0,12,28,27,4,6,0,12,0,12,11,16,0,12,0,12,0,12
860Z200US61732,61732,ZCTA5 61732,779,113,511,106,111,56,6,8,5,7,182,53,33,22,6,6,0,12,86,37,60,30,24,20,13,17
860Z200US61733,61733,ZCTA5 61733,390,85,204,57,46,30,27,26,0,12,112,47,3,4,2,3,0,12,74,41,12,9,12,9,3,5
860Z200US61734,61734,ZCTA5 61734,962,120,469,89,100,33,52,24,0,12,318,74,24,12,15,10,9,14,175,63,37,29,9,10,34,26
860Z200US61735,61735,ZCTA5 61735,155,51,101,46,17,17,10,14,0,12,47,34,1,2,1,2,0,12,7,10,0,12,0,12,1,2
860Z200US61736,61736,ZCTA5 61736,963,161,466,126,93,75,7,8,0,12,380,125,106,81,49,69,4,7,117,51,24,20,7,8,33,29
860Z200US61737,61737,ZCTA5 61737,177,45,116,39,12,8,4,4,9,8,43,19,7,7,3,5,0,12,18,13,9,9,1,2,8,8
860Z200US61738,61738,ZCTA5 61738,1596,169,842,150,128,62,52,40,0,12,462,100,39,22,27,19,27,28,292,76,116,62,57,41,22,18
860Z200US61739,61739,ZCTA5 61739,1847,136,730,138,77,65,0,12,0,12,578,134,65,52,14,14,22,33,539,143,181,109,53,50,48,70
860Z200US61740,61740,ZCTA5 61740,579,86,227,44,49,22,22,13,0,12,279,72,29,19,11,7,0,12,73,38,26,21,10,12,21,27
860Z200US61741,61741,ZCTA5 61741,647,84,338,84,3,4,3,4,0,12,210,47,42,26,31,25,6,6,99,34,15,11,5,6,8,7
860Z200US61742,61742,ZCTA5 61742,523,86,270,62,46,25,25,21,0,12,205,53,43,41,38,40,0,12,48,35,8,7,0,12,0,12
860Z200US61743,61743,ZCTA5 61743,64,20,22,9,0,12,0,12,0,12,23,15,0,12,0,12,0,12,19,16,2,4,2,4,0,12
860Z200US61744,61744,ZCTA5 61744,783,132,326,92,71,46,4,5,14,17,279,75,27,21,12,10,0,12,178,65,39,30,11,20,35,30
860Z200US61745,61745,ZCTA5 61745,1584,143,804,143,122,48,38,31,50,65,544,126,55,40,17,27,4,7,236,93,43,35,4,6,19,20
860Z200US61747,61747,ZCTA5 61747,594,88,349,68,88,56,58,52,0,12,118,32,9,9,0,12,0,12,127,53,58,38,55,38,19,15
860Z200US61748,61748,ZCTA5 61748,958,168,573,145,22,12,10,9,0,12,372,94,25,19,3,4,0,12,13,10,7,7,0,12,0,12
860Z200US61749,61749,ZCTA5 61749,358,117,92,45,5,7,2,3,1,3,229,107,0,12,0,12,3,4,37,26,14,14,6,10,21,20
860Z200US61750,61750,ZCTA5 61750,40,42,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,41,28,40,0,12,0,12
860Z200US61751,61751,ZCTA5 61751,32,18,17,14,0,12,0,12,0,12,15,13,0,12,0,12,4,7,0,12,0,12,0,12,0,12
860Z200US61752,61752,ZCTA5 61752,1788,122,1121,162,258,98,53,35,25,37,389,108,18,16,5,7,4,5,278,86,65,38,12,13,15,19
860Z200US61753,61753,ZCTA5 61753,1242,169,522,120,87,40,53,29,0,12,560,137,22,22,18,21,0,12,160,83,39,37,0,12,8,11
860Z200US61754,61754,ZCTA5 61754,447,85,229,61,36,21,13,15,0,12,144,38,5,7,2,3,0,12,74,54,18,19,18,19,1,4
860Z200US61755,61755,ZCTA5 61755,1808,152,1025,183,153,100,83,91,0,12,480,121,49,33,26,23,0,12,303,86,77,42,44,37,29,34
860Z200US61756,61756,ZCTA5 61756,956,148,479,115,51,25,23,17,3,4,271,80,6,6,6,6,0,12,206,78,66,40,31,22,13,17
860Z200US61759,61759,ZCTA5 61759,506,75,267,71,61,27,13,8,0,12,172,50,30,17,21,12,0,12,67,34,34,26,9,13,0,12
860Z200US61760,61760,ZCTA5 61760,969,141,340,71,86,41,31,27,0,12,315,75,14,13,0,12,12,17,314,124,57,35,30,26,24,24
860Z200US61761,61761,ZCTA5 61761,19933,591,7060,443,1005,252,377,179,18,21,3986,439,377,118,128,72,71,81,8887,603,4079,575,2535,421,1353,429
860Z200US61764,61764,ZCTA5 61764,5556,271,2194,227,561,136,242,110,0,19,1623,252,137,123,83,80,9,14,1739,268,513,156,193,99,140,130
860Z200US61769,61769,ZCTA5 61769,239,50,128,39,25,16,7,6,1,2,103,37,6,6,3,3,0,12,8,8,4,7,0,12,1,4
860Z200US61770,61770,ZCTA5 61770,381,60,167,48,47,25,38,24,9,16,136,34,17,14,17,14,0,12,78,30,18,16,0,12,16,11
860Z200US61771,61771,ZCTA5 61771,348,93,205,74,42,28,7,6,2,3,128,61,16,16,2,3,0,12,15,11,5,6,5,6,2,3
860Z200US61772,61772,ZCTA5 61772,59,30,25,20,0,12,0,12,0,12,18,18,0,12,0,12,0,12,16,17,6,8,6,8,0,12
860Z200US61773,61773,ZCTA5 61773,126,32,62,25,13,8,7,5,0,12,37,16,3,4,2,3,0,12,27,21,16,20,6,9,5,6
860Z200US61774,61774,ZCTA5 61774,340,85,156,54,19,13,6,9,0,12,133,49,19,18,9,13,9,14,51,63,2,5,2,5,2,4
860Z200US61775,61775,ZCTA5 61775,125,70,31,19,3,4,3,4,0,12,77,66,49,63,0,12,0,12,17,12,9,11,7,11,1,2
860Z200US61776,61776,ZCTA5 61776,485,125,285,120,21,25,17,25,0,12,151,53,16,16,7,10,0,12,49,29,7,6,3,5,30,29
